"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","tvpol","nwsppol","crmvct","aesfdrk","health","rlgdgr","blgetmg","eimrcnt","eimpcnt","imhecop","imacrlv","imbghct","stimrdt","gndr","agea","edulvla","hincfel"
"ESS1e06_7",1,"6.7","23.11.2023",1824,"ES",0.7341,0.51513326,2.0200796,1.0406102,1,1,2,4,3,7,2,8,3,2,1,8,8,2,32,3,2
"ESS1e06_7",1,"6.7","23.11.2023",1825,"ES",0.3671,0.20646365,2.0200796,0.417073,2,1,1,1,2,5,2,1,8,2,2,7,4,1,25,3,1
"ESS1e06_7",1,"6.7","23.11.2023",1826,"ES",1.8353,1.2878681,2.0200796,2.601596,1,66,2,2,1,2,1,3,3,1,1,10,3,2,20,3,3
"ESS1e06_7",1,"6.7","23.11.2023",1827,"ES",0.7341,1.048282,2.0200796,2.117613,1,1,2,2,2,3,2,3,3,4,2,7,4,1,41,2,2
"ESS1e06_7",1,"6.7","23.11.2023",1833,"ES",1.0728,1.3935432,2.0200796,2.8150682,1,66,2,4,2,5,2,3,3,8,1,10,4,1,18,2,3
"ESS1e06_7",1,"6.7","23.11.2023",1834,"ES",1.0728,1.3935432,2.0200796,2.8150682,1,1,1,4,3,3,2,8,4,1,1,2,1,1,19,2,2
"ESS1e06_7",1,"6.7","23.11.2023",1836,"ES",0.7152,0.7243303,2.0200796,1.4632049,2,66,2,4,3,7,2,4,4,1,1,3,1,2,80,1,2
"ESS1e06_7",1,"6.7","23.11.2023",1838,"ES",1.0728,1.2781714,2.0200796,2.5820081,2,1,2,3,2,7,2,2,3,3,1,9,5,1,44,5,2
"ESS1e06_7",1,"6.7","23.11.2023",1839,"ES",0.7152,0.6430418,2.0200796,1.2989956,1,1,2,4,2,7,2,2,2,3,1,9,5,1,70,1,2
"ESS1e06_7",1,"6.7","23.11.2023",1840,"ES",1.0728,1.5319397,2.0200796,3.0946403,2,1,2,3,2,5,2,3,3,4,3,5,5,1,50,1,1
"ESS1e06_7",1,"6.7","23.11.2023",1841,"ES",0.3576,0.36216515,2.0200796,0.73160243,3,66,2,4,4,9,2,2,3,1,1,8,3,2,73,1,3
"ESS1e06_7",1,"6.7","23.11.2023",1843,"ES",1.0054,1.4356937,2.0200796,2.9002156,1,0,1,2,2,5,2,4,4,2,1,8,3,1,42,2,2
"ESS1e06_7",1,"6.7","23.11.2023",1844,"ES",0.6703,0.6288859,2.0200796,1.2703997,2,66,1,2,2,7,2,8,3,2,2,88,2,2,53,1,2
"ESS1e06_7",1,"6.7","23.11.2023",1845,"ES",0.6703,0.32992837,2.0200796,0.66648155,3,1,1,3,3,3,2,2,2,2,2,5,3,2,37,3,3
"ESS1e06_7",1,"6.7","23.11.2023",1846,"ES",0.6703,0.37698877,2.0200796,0.7615473,1,66,2,2,3,0,2,2,2,2,4,2,3,1,28,3,2
"ESS1e06_7",1,"6.7","23.11.2023",1847,"ES",0.6703,1.1762573,2.0200796,2.3761332,1,1,1,1,2,1,2,2,2,4,4,2,4,1,24,5,1
"ESS1e06_7",1,"6.7","23.11.2023",1848,"ES",0.6703,0.67885715,2.0200796,1.3713455,2,66,2,3,4,6,2,4,4,2,2,3,2,2,63,1,2
"ESS1e06_7",1,"6.7","23.11.2023",1849,"ES",1.0054,0.943282,2.0200796,1.9055047,3,1,2,3,2,6,2,3,3,2,2,88,3,2,52,1,2
"ESS1e06_7",1,"6.7","23.11.2023",1850,"ES",0.6703,0.47036344,2.0200796,0.9501716,1,66,2,2,1,5,2,2,2,2,2,1,8,2,34,3,3
"ESS1e06_7",1,"6.7","23.11.2023",1851,"ES",0.6703,0.37903178,2.0200796,0.76567435,2,1,2,3,1,2,2,2,2,2,2,3,4,1,39,3,2
"ESS1e06_7",1,"6.7","23.11.2023",1852,"ES",0.6703,0.8707047,2.0200796,1.7588929,2,3,2,3,4,2,2,1,1,2,2,0,2,1,32,2,2
"ESS1e06_7",1,"6.7","23.11.2023",1854,"ES",0.7369,0.7463073,2.0200796,1.5076002,2,2,2,3,2,7,2,3,2,2,1,3,2,2,61,1,1
"ESS1e06_7",1,"6.7","23.11.2023",1856,"ES",0.7369,0.6625524,2.0200796,1.3384086,3,1,2,3,2,4,2,2,2,2,3,7,4,1,65,1,2
"ESS1e06_7",1,"6.7","23.11.2023",1857,"ES",0.7369,0.7463073,2.0200796,1.5076002,7,66,1,4,5,5,2,2,3,2,1,6,2,2,67,1,2
"ESS1e06_7",1,"6.7","23.11.2023",1859,"ES",1.1053,0.5440397,2.0200796,1.0990036,3,2,1,2,2,7,2,3,1,3,2,3,4,2,42,3,1
"ESS1e06_7",1,"6.7","23.11.2023",1861,"ES",1.1053,0.775612,2.0200796,1.566798,2,1,2,2,2,9,2,4,1,4,2,5,4,2,28,3,2
"ESS1e06_7",1,"6.7","23.11.2023",1862,"ES",0.7369,1.0522804,2.0200796,2.1256902,7,1,2,2,3,5,7,3,3,1,1,3,2,1,38,2,2
"ESS1e06_7",1,"6.7","23.11.2023",1864,"ES",0.4421,0.55932593,2.0200796,1.1298829,1,66,2,2,2,0,2,8,8,3,4,3,5,2,29,5,2
"ESS1e06_7",1,"6.7","23.11.2023",1866,"ES",0.8841,1.1163701,2.0200796,2.2551565,1,3,1,4,2,10,2,8,8,2,1,8,2,2,23,2,2
"ESS1e06_7",1,"6.7","23.11.2023",1867,"ES",0.8841,0.7949011,2.0200796,1.6057634,3,66,2,4,3,0,2,2,2,1,1,8,3,1,83,2,2
"ESS1e06_7",1,"6.7","23.11.2023",1876,"ES",0.5116,0.47096696,2.0200796,0.95139074,66,3,2,2,2,6,2,3,3,3,1,8,3,2,56,5,3
"ESS1e06_7",1,"6.7","23.11.2023",1880,"ES",2.0462,2.0653143,2.0200796,4.172099,2,1,1,3,3,5,2,2,2,1,2,3,2,2,999,3,2
"ESS1e06_7",1,"6.7","23.11.2023",1883,"ES",0.5116,0.89776695,2.0200796,1.8135607,4,0,2,1,3,2,2,3,3,5,3,6,5,1,22,5,2
"ESS1e06_7",1,"6.7","23.11.2023",1885,"ES",1.5347,1.5490363,2.0200796,3.1291766,2,0,1,3,3,5,2,2,2,1,2,3,2,1,999,3,8
"ESS1e06_7",1,"6.7","23.11.2023",1887,"ES",0.4414,0.5584403,2.0200796,1.128094,2,2,2,2,2,0,2,1,1,5,4,7,3,2,22,5,1
"ESS1e06_7",1,"6.7","23.11.2023",1890,"ES",0.8828,0.4965026,2.0200796,1.0029747,2,1,2,2,2,3,1,8,8,2,2,8,4,1,30,3,3
"ESS1e06_7",1,"6.7","23.11.2023",1891,"ES",0.8828,0.6194791,2.0200796,1.2513971,0,66,1,3,1,0,2,2,2,1,3,10,4,2,25,4,2
"ESS1e06_7",1,"6.7","23.11.2023",1892,"ES",0.4414,0.21726151,2.0200796,0.43888554,1,1,2,3,1,5,2,1,1,3,3,7,5,2,36,4,2
"ESS1e06_7",1,"6.7","23.11.2023",1893,"ES",1.3242,1.3411049,2.0200796,2.7091386,3,1,2,4,3,6,2,3,3,1,1,8,2,2,80,1,2
"ESS1e06_7",1,"6.7","23.11.2023",1894,"ES",0.4414,0.63031155,2.0200796,1.2732795,2,66,1,2,3,2,2,3,3,1,3,8,3,1,36,2,3
"ESS1e06_7",1,"6.7","23.11.2023",1896,"ES",0.8828,0.43452302,2.0200796,0.8777711,2,1,2,4,3,7,2,3,3,2,1,1,5,2,43,4,2
"ESS1e06_7",1,"6.7","23.11.2023",1898,"ES",0.4414,0.25469536,2.0200796,0.5145049,4,3,1,4,3,4,2,1,2,3,1,5,5,1,78,3,4
"ESS1e06_7",1,"6.7","23.11.2023",1899,"ES",0.9061,0.5228352,2.0200796,1.0561687,7,66,2,2,5,4,2,2,3,4,1,5,5,1,81,3,3
"ESS1e06_7",1,"6.7","23.11.2023",1900,"ES",0.9061,0.8266722,2.0200796,1.6699437,1,2,2,2,2,0,2,2,2,2,2,8,4,1,60,5,1
"ESS1e06_7",1,"6.7","23.11.2023",1909,"ES",1.3592,1.7196014,2.0200796,3.4737318,2,1,1,3,2,5,2,2,2,2,1,4,5,2,32,5,2
"ESS1e06_7",1,"6.7","23.11.2023",1911,"ES",1.2698,0.6199248,2.0200796,1.2522974,3,4,2,2,3,7,2,2,2,5,5,8,3,2,72,3,1
"ESS1e06_7",1,"6.7","23.11.2023",1914,"ES",0.8465,1.4854568,2.0200796,3.000741,2,3,1,2,2,0,2,8,8,1,3,8,5,1,33,5,2
"ESS1e06_7",1,"6.7","23.11.2023",1916,"ES",0.8465,0.41326693,2.0200796,0.8348321,7,2,2,3,3,3,2,2,1,2,1,8,5,2,56,3,1
"ESS1e06_7",1,"6.7","23.11.2023",1918,"ES",0.8465,0.47608683,2.0200796,0.9617333,2,1,2,1,1,0,2,2,2,3,4,6,5,1,23,3,2
"ESS1e06_7",1,"6.7","23.11.2023",1919,"ES",2.1163,1.9027816,2.0200796,3.8437703,3,1,1,4,2,6,2,1,1,1,1,88,8,1,66,2,2
"ESS1e06_7",1,"6.7","23.11.2023",1922,"ES",0.8465,0.853905,2.0200796,1.7249562,1,1,2,2,2,6,2,2,1,2,8,88,3,2,999,5,2
"ESS1e06_7",1,"6.7","23.11.2023",1923,"ES",0.4524,0.4581754,2.0200796,0.92555076,4,0,2,3,2,7,2,3,2,2,8,88,2,2,82,1,2
"ESS1e06_7",1,"6.7","23.11.2023",1925,"ES",1.3571,1.204293,2.0200796,2.4327679,3,2,2,2,3,5,2,8,8,2,3,5,3,2,39,5,2
"ESS1e06_7",1,"6.7","23.11.2023",1926,"ES",1.3571,1.7169446,2.0200796,3.4683647,2,2,2,1,1,9,2,1,1,4,4,1,4,2,34,5,2
"ESS1e06_7",1,"6.7","23.11.2023",1927,"ES",1.3571,1.2732525,2.0200796,2.5720713,6,2,2,3,2,5,2,3,3,2,2,4,4,2,37,2,3
"ESS1e06_7",1,"6.7","23.11.2023",1941,"ES",0.691,0.986736,2.0200796,1.9932853,3,3,2,3,3,1,2,3,3,2,2,7,8,1,42,1,2
"ESS1e06_7",1,"6.7","23.11.2023",1942,"ES",0.691,0.8232816,2.0200796,1.6630944,2,2,2,2,2,1,1,1,1,4,5,7,5,1,53,5,1
"ESS1e06_7",1,"6.7","23.11.2023",1943,"ES",0.691,0.3373508,2.0200796,0.68147546,6,2,1,4,3,7,7,3,3,2,2,88,2,2,75,3,2
"ESS1e06_7",1,"6.7","23.11.2023",1946,"ES",1.0365,0.94564146,2.0200796,1.910271,4,3,2,8,2,0,2,3,1,2,5,1,4,1,71,5,2
"ESS1e06_7",1,"6.7","23.11.2023",1950,"ES",0.8942,0.90561545,2.0200796,1.8294153,1,66,2,4,4,7,2,3,4,1,1,7,3,2,73,1,3
"ESS1e06_7",1,"6.7","23.11.2023",1952,"ES",1.7883,1.0112226,2.0200796,2.0427501,1,66,2,2,1,6,2,3,3,2,2,3,3,1,36,3,2
"ESS1e06_7",1,"6.7","23.11.2023",1953,"ES",0.8942,1.1313034,2.0200796,2.285323,1,66,2,2,2,9,2,2,3,3,1,88,2,2,34,5,2
"ESS1e06_7",1,"6.7","23.11.2023",1955,"ES",0.4471,0.41158977,2.0200796,0.8314441,2,2,2,4,4,4,2,3,3,1,1,2,4,2,59,5,4
"ESS1e06_7",1,"6.7","23.11.2023",1958,"ES",0.8942,1.2769021,2.0200796,2.579444,1,5,2,2,2,3,2,8,4,1,1,88,2,1,37,2,2
"ESS1e06_7",1,"6.7","23.11.2023",1959,"ES",0.9081,0.63723266,2.0200796,1.2872607,1,66,2,2,2,7,2,3,3,2,2,4,2,2,29,3,2
"ESS1e06_7",1,"6.7","23.11.2023",1960,"ES",0.454,0.57327455,2.0200796,1.1580602,1,66,2,1,3,7,2,2,2,4,3,5,5,2,34,2,2
"ESS1e06_7",1,"6.7","23.11.2023",1961,"ES",1.3621,0.6704393,2.0200796,1.3543408,1,66,2,8,2,7,2,8,8,2,1,88,4,2,53,3,1
"ESS1e06_7",1,"6.7","23.11.2023",1962,"ES",1.3621,1.6228536,2.0200796,3.2782936,2,1,2,2,2,7,2,3,3,2,2,3,1,1,36,5,1
"ESS1e06_7",1,"6.7","23.11.2023",1966,"ES",1.3621,1.2246746,2.0200796,2.4739401,3,1,2,2,2,6,2,3,8,3,2,88,2,1,59,2,2
"ESS1e06_7",1,"6.7","23.11.2023",1970,"ES",0.9081,0.51073176,2.0200796,1.0317189,2,1,2,2,1,7,2,3,3,2,2,4,1,1,30,4,2
"ESS1e06_7",1,"6.7","23.11.2023",1971,"ES",0.8839,0.79472125,2.0200796,1.6054002,6,6,1,2,4,4,2,3,3,4,2,7,4,1,77,2,2
"ESS1e06_7",1,"6.7","23.11.2023",1972,"ES",0.4419,0.44754133,2.0200796,0.9040691,3,1,1,3,2,5,2,2,2,8,8,88,4,2,69,1,2
"ESS1e06_7",1,"6.7","23.11.2023",1973,"ES",1.3258,1.7221845,2.0200796,3.4789498,2,1,1,2,2,4,2,3,3,4,8,3,4,1,16,2,1
"ESS1e06_7",1,"6.7","23.11.2023",1974,"ES",0.8839,0.895184,2.0200796,1.8083429,7,2,1,3,3,6,2,3,3,8,2,4,3,2,70,1,1
"ESS1e06_7",1,"6.7","23.11.2023",1979,"ES",0.8839,0.895184,2.0200796,1.8083429,3,66,2,3,4,5,2,1,1,4,3,7,4,2,71,2,2
"ESS1e06_7",1,"6.7","23.11.2023",1982,"ES",1.7677,2.296203,2.0200796,4.6385126,0,66,1,3,1,2,2,3,3,3,2,5,8,1,16,2,1
"ESS1e06_7",1,"6.7","23.11.2023",1985,"ES",0.7364,0.35951537,2.0200796,0.7262497,3,3,1,4,4,0,2,4,4,4,1,8,1,2,73,3,2
"ESS1e06_7",1,"6.7","23.11.2023",1990,"ES",1.4728,1.0334944,2.0200796,2.087741,1,1,1,3,2,3,2,2,2,2,8,9,5,2,21,3,1
"ESS1e06_7",1,"6.7","23.11.2023",1991,"ES",1.1046,1.0077718,2.0200796,2.0357795,2,1,1,3,4,6,2,2,2,4,1,9,4,1,70,5,2
"ESS1e06_7",1,"6.7","23.11.2023",1993,"ES",0.7364,1.292251,2.0200796,2.6104498,1,1,2,1,1,0,2,1,1,2,3,9,5,1,29,5,2
"ESS1e06_7",1,"6.7","23.11.2023",1995,"ES",1.641,0.9229279,2.0200796,1.8643879,2,0,1,2,2,4,2,3,3,3,3,7,3,1,34,3,2
"ESS1e06_7",1,"6.7","23.11.2023",1997,"ES",0.4102,0.41543666,2.0200796,0.8392151,2,66,1,8,2,5,2,3,3,3,8,3,4,2,62,2,2
"ESS1e06_7",1,"6.7","23.11.2023",1998,"ES",1.2307,0.6057629,2.0200796,1.2236893,2,2,2,3,4,3,2,3,3,2,1,2,3,2,39,4,2
"ESS1e06_7",1,"6.7","23.11.2023",1999,"ES",0.8205,0.7485758,2.0200796,1.5121827,4,2,1,3,3,4,7,3,3,3,8,6,5,1,72,5,1
"ESS1e06_7",1,"6.7","23.11.2023",2002,"ES",0.8205,0.40057355,2.0200796,0.80919045,2,1,1,3,3,6,2,3,3,4,3,7,3,2,65,3,1
"ESS1e06_7",1,"6.7","23.11.2023",2005,"ES",1.2307,0.6921678,2.0200796,1.3982341,2,0,1,2,2,7,1,2,2,4,8,9,5,1,15,3,1
"ESS1e06_7",1,"6.7","23.11.2023",2009,"ES",1.2832,1.6234494,2.0200796,3.2794971,1,2,1,3,2,3,2,3,3,3,1,7,3,2,33,5,1
"ESS1e06_7",1,"6.7","23.11.2023",2010,"ES",0.8555,0.7691866,2.0200796,1.5538182,2,1,1,3,3,2,2,3,3,3,3,6,3,1,69,2,3
"ESS1e06_7",1,"6.7","23.11.2023",2013,"ES",0.8555,0.75917226,2.0200796,1.5335884,2,1,1,2,3,3,2,2,2,3,8,5,4,2,41,5,2
"ESS1e06_7",1,"6.7","23.11.2023",2017,"ES",1.2832,1.1537349,2.0200796,2.3306365,3,0,1,4,3,6,2,8,8,3,8,3,8,1,66,2,1
"ESS1e06_7",1,"6.7","23.11.2023",2018,"ES",1.711,1.5383732,2.0200796,3.1076365,4,1,1,2,2,4,2,3,3,2,1,6,8,1,64,1,1
"ESS1e06_7",1,"6.7","23.11.2023",2019,"ES",2.2201,2.0829325,2.0200796,4.2076893,2,66,2,2,3,6,2,3,4,2,1,3,8,2,54,2,1
"ESS1e06_7",1,"6.7","23.11.2023",2021,"ES",1.3321,1.9022157,2.0200796,3.8426273,4,0,1,3,2,3,2,2,2,4,8,7,5,1,39,2,1
"ESS1e06_7",1,"6.7","23.11.2023",2024,"ES",0.888,0.7984076,2.0200796,1.612847,3,1,1,3,3,5,2,3,3,3,8,6,3,1,78,2,2
"ESS1e06_7",1,"6.7","23.11.2023",2025,"ES",0.888,0.7880128,2.0200796,1.5918486,1,0,1,2,2,5,2,2,2,4,8,8,5,2,42,5,1
"ESS1e06_7",1,"6.7","23.11.2023",2027,"ES",1.3321,1.3491057,2.0200796,2.725301,1,66,1,3,3,6,2,3,3,3,8,88,3,2,71,1,2
"ESS1e06_7",1,"6.7","23.11.2023",2030,"ES",1.3321,1.1977013,2.0200796,2.419452,3,2,1,4,2,4,2,2,2,4,8,8,4,1,69,2,1
"ESS1e06_7",1,"6.7","23.11.2023",2033,"ES",1.0567,0.52011836,2.0200796,1.0506805,2,2,2,2,1,3,2,8,8,1,1,10,1,2,37,4,2
"ESS1e06_7",1,"6.7","23.11.2023",2034,"ES",1.585,1.4870718,2.0200796,3.0040033,2,66,2,4,1,5,2,2,2,1,1,9,4,2,43,2,2
"ESS1e06_7",1,"6.7","23.11.2023",2035,"ES",1.0567,1.3726296,2.0200796,2.7728212,2,66,2,2,2,0,2,2,2,1,1,9,2,1,29,2,2
"ESS1e06_7",1,"6.7","23.11.2023",2039,"ES",1.0567,0.52011836,2.0200796,1.0506805,2,2,1,8,1,4,2,8,8,3,1,10,5,2,39,3,1
"ESS1e06_7",1,"6.7","23.11.2023",2040,"ES",2.1134,1.0402367,2.0200796,2.101361,3,1,1,4,1,4,2,8,8,1,3,8,4,2,48,3,1
"ESS1e06_7",1,"6.7","23.11.2023",2041,"ES",1.0567,0.5943071,2.0200796,1.2005477,3,1,1,2,3,0,7,3,3,1,1,10,2,1,30,4,2
"ESS1e06_7",1,"6.7","23.11.2023",2042,"ES",1.0567,0.5943071,2.0200796,1.2005477,5,1,2,2,2,0,2,1,1,5,4,8,5,1,33,3,2
"ESS1e06_7",1,"6.7","23.11.2023",2043,"ES",0.4113,0.4165507,2.0200796,0.8414656,2,66,2,4,3,4,2,8,8,1,1,8,4,2,77,2,3
"ESS1e06_7",1,"6.7","23.11.2023",2046,"ES",1.6451,2.8868577,2.0200796,5.8316827,1,66,2,1,2,0,2,3,3,2,3,8,4,1,21,5,2
"ESS1e06_7",1,"6.7","23.11.2023",2049,"ES",1.6451,0.92523384,2.0200796,1.869046,3,66,2,2,3,3,2,1,2,3,8,5,5,1,19,4,2
"ESS1e06_7",1,"6.7","23.11.2023",2050,"ES",0.8226,0.46264505,2.0200796,0.93457985,1,1,1,2,1,0,2,8,8,3,1,9,4,1,27,3,2
"ESS1e06_7",1,"6.7","23.11.2023",2055,"ES",1.5409,1.0812815,2.0200796,2.184275,1,2,1,3,3,0,2,2,1,4,4,3,4,2,20,3,1
"ESS1e06_7",1,"6.7","23.11.2023",2056,"ES",1.1557,1.0390987,2.0200796,2.0990622,2,2,2,3,3,6,2,3,3,3,1,4,1,1,59,1,2
"ESS1e06_7",1,"6.7","23.11.2023",2057,"ES",0.7705,0.9729252,2.0200796,1.9653864,1,0,1,3,3,4,2,4,1,2,2,2,2,2,34,1,3
"ESS1e06_7",1,"6.7","23.11.2023",2058,"ES",0.3852,0.3901175,2.0200796,0.7880684,3,66,1,4,5,7,2,2,2,2,8,88,8,2,77,1,2
"ESS1e06_7",1,"6.7","23.11.2023",2060,"ES",0.7705,1.1002606,2.0200796,2.222614,3,2,2,3,3,0,2,3,3,2,3,9,2,1,48,1,2
"ESS1e06_7",1,"6.7","23.11.2023",2062,"ES",1.5409,2.2003784,2.0200796,4.4449396,2,66,2,2,2,0,2,4,3,2,2,6,2,1,45,2,3
"ESS1e06_7",1,"6.7","23.11.2023",2063,"ES",0.7705,0.69276243,2.0200796,1.3994353,6,1,2,2,4,5,2,2,3,2,2,1,2,1,57,1,3
"ESS1e06_7",1,"6.7","23.11.2023",2064,"ES",0.7705,1.0008622,2.0200796,2.0218215,1,1,2,3,3,3,1,3,3,2,4,10,2,1,29,1,4
"ESS1e06_7",1,"6.7","23.11.2023",2065,"ES",1.1557,1.1704538,2.0200796,2.36441,3,66,2,2,3,6,2,8,8,2,2,88,8,2,77,1,2
"ESS1e06_7",1,"6.7","23.11.2023",2066,"ES",0.7705,0.69276243,2.0200796,1.3994353,2,1,2,2,3,5,2,4,4,2,2,7,2,1,60,1,2
"ESS1e06_7",1,"6.7","23.11.2023",2067,"ES",0.7359,0.66165334,2.0200796,1.3365924,4,2,2,2,3,6,2,3,2,2,2,7,4,1,71,1,3
"ESS1e06_7",1,"6.7","23.11.2023",2068,"ES",1.4717,1.380772,2.0200796,2.7892694,4,66,2,2,4,10,1,3,2,2,4,2,4,2,42,1,3
"ESS1e06_7",1,"6.7","23.11.2023",2069,"ES",0.7359,0.95591766,2.0200796,1.9310298,3,1,2,3,2,7,1,2,2,2,4,2,8,1,32,1,3
"ESS1e06_7",1,"6.7","23.11.2023",2070,"ES",0.7359,0.7452946,2.0200796,1.5055543,3,0,2,3,3,8,2,3,3,2,8,88,4,2,74,1,3
"ESS1e06_7",1,"6.7","23.11.2023",2071,"ES",0.7359,0.7452946,2.0200796,1.5055543,7,66,2,4,3,8,2,2,2,2,2,88,8,2,69,1,3
"ESS1e06_7",1,"6.7","23.11.2023",2073,"ES",0.3679,0.37259665,2.0200796,0.7526749,3,66,2,3,3,5,2,8,2,2,2,88,2,2,75,1,3
"ESS1e06_7",1,"6.7","23.11.2023",2075,"ES",1.1038,0.9795141,2.0200796,1.9786965,2,1,2,2,3,6,2,3,3,1,2,0,2,2,36,5,1
"ESS1e06_7",1,"6.7","23.11.2023",2080,"ES",1.4437,1.3545018,2.0200796,2.7362015,2,66,1,4,3,5,2,8,3,2,2,88,2,2,53,1,2
"ESS1e06_7",1,"6.7","23.11.2023",2081,"ES",1.0827,1.0965219,2.0200796,2.2150614,5,66,2,4,3,8,2,2,2,2,2,6,2,2,64,1,3
"ESS1e06_7",1,"6.7","23.11.2023",2082,"ES",0.7218,0.73101455,2.0200796,1.4767076,2,66,1,2,3,8,2,3,3,2,2,88,2,2,56,1,2
"ESS1e06_7",1,"6.7","23.11.2023",2083,"ES",1.0827,1.4064031,2.0200796,2.841046,2,0,1,2,3,5,2,2,2,2,2,8,2,1,20,2,2
"ESS1e06_7",1,"6.7","23.11.2023",2086,"ES",1.0827,1.0965219,2.0200796,2.2150614,2,66,1,4,2,8,2,8,3,2,1,88,8,2,70,1,3
"ESS1e06_7",1,"6.7","23.11.2023",2088,"ES",0.7218,0.9114308,2.0200796,1.8411627,2,66,2,4,3,5,2,4,1,2,2,10,2,2,27,2,2
"ESS1e06_7",1,"6.7","23.11.2023",2090,"ES",1.8046,1.6931039,2.0200796,3.4202046,3,1,2,4,1,0,2,3,1,2,4,0,4,2,44,1,3
"ESS1e06_7",1,"6.7","23.11.2023",2091,"ES",1.5709,1.4331965,2.0200796,2.8951712,3,4,2,2,3,2,2,7,7,1,1,7,5,1,67,5,2
"ESS1e06_7",1,"6.7","23.11.2023",2094,"ES",0.7855,0.70624906,2.0200796,1.4266794,7,66,2,2,3,5,2,8,8,4,2,5,3,1,75,2,2
"ESS1e06_7",1,"6.7","23.11.2023",2101,"ES",0.7855,0.79552776,2.0200796,1.6070294,2,5,2,3,2,6,2,3,3,1,1,8,3,2,65,2,3
"ESS1e06_7",1,"6.7","23.11.2023",2102,"ES",0.3927,0.3484827,2.0200796,0.7039628,3,1,1,4,2,4,2,2,2,3,1,7,8,2,45,5,2
"ESS1e06_7",1,"6.7","23.11.2023",2107,"ES",0.8051,0.39305517,2.0200796,0.7940027,7,1,2,2,3,5,2,2,2,7,1,77,8,2,65,4,1
"ESS1e06_7",1,"6.7","23.11.2023",2108,"ES",0.8051,0.815378,2.0200796,1.6471285,3,66,2,4,2,8,2,3,3,1,1,9,3,2,75,1,3
"ESS1e06_7",1,"6.7","23.11.2023",2112,"ES",0.8051,0.7238716,2.0200796,1.4622782,5,3,2,4,2,4,2,2,2,5,1,8,5,1,68,2,2
"ESS1e06_7",1,"6.7","23.11.2023",2113,"ES",0.8051,1.1496688,2.0200796,2.3224225,1,2,2,2,1,0,2,2,2,1,3,88,5,1,54,2,2
"ESS1e06_7",1,"6.7","23.11.2023",2115,"ES",0.7256,0.9162291,2.0200796,1.8508558,1,66,1,3,3,0,2,2,2,2,4,5,5,2,34,2,1
"ESS1e06_7",1,"6.7","23.11.2023",2117,"ES",0.3628,0.36743155,2.0200796,0.74224097,1,66,2,4,4,6,2,3,3,3,8,88,3,2,70,1,3
"ESS1e06_7",1,"6.7","23.11.2023",2122,"ES",1.0883,0.61539656,2.0200796,1.24315,2,1,2,3,3,0,2,1,1,1,1,8,3,1,42,3,3
"ESS1e06_7",1,"6.7","23.11.2023",2131,"ES",1.4079,0.7918283,2.0200796,1.5995562,1,1,1,3,2,0,2,2,2,2,2,5,4,1,23,3,2
"ESS1e06_7",1,"6.7","23.11.2023",2132,"ES",1.7598,3.0881357,2.0200796,6.23828,2,2,1,2,2,0,2,2,3,3,2,5,3,1,26,5,2
"ESS1e06_7",1,"6.7","23.11.2023",2133,"ES",1.0559,0.59385717,2.0200796,1.1996387,1,0,2,7,2,5,2,2,4,2,3,4,4,1,26,3,2
"ESS1e06_7",1,"6.7","23.11.2023",2134,"ES",1.4079,0.79611945,2.0200796,1.6082246,2,1,1,3,2,4,2,3,3,4,4,5,4,1,52,3,1
"ESS1e06_7",1,"6.7","23.11.2023",2138,"ES",1.4079,0.68734616,2.0200796,1.388494,3,1,2,2,2,0,2,2,2,2,2,7,3,2,67,3,1
"ESS1e06_7",1,"6.7","23.11.2023",2139,"ES",0.353,0.31325284,2.0200796,0.6327957,2,66,1,3,4,8,1,2,2,5,4,0,5,2,43,5,4
"ESS1e06_7",1,"6.7","23.11.2023",2143,"ES",0.706,0.3475003,2.0200796,0.70197827,2,66,2,2,2,6,2,4,4,1,1,5,2,2,38,3,2
"ESS1e06_7",1,"6.7","23.11.2023",2148,"ES",0.353,0.35750642,2.0200796,0.72219145,2,66,2,2,2,5,2,2,2,3,3,8,3,2,66,2,3
"ESS1e06_7",1,"6.7","23.11.2023",2149,"ES",1.4121,1.6824254,2.0200796,3.3986332,2,3,2,2,2,7,2,3,2,4,2,5,2,1,42,5,1
"ESS1e06_7",1,"6.7","23.11.2023",2156,"ES",1.0884,0.76375294,2.0200796,1.5428418,3,2,1,2,2,0,2,2,2,1,2,2,8,2,32,3,2
"ESS1e06_7",1,"6.7","23.11.2023",2157,"ES",0.7256,0.68076926,2.0200796,1.3752081,4,66,2,3,3,3,2,3,3,1,1,8,4,2,46,2,3
"ESS1e06_7",1,"6.7","23.11.2023",2163,"ES",0.7825,0.5490965,2.0200796,1.1092187,3,1,2,4,3,0,2,1,1,1,1,8,5,2,27,3,1
"ESS1e06_7",1,"6.7","23.11.2023",2164,"ES",0.7825,0.79248947,2.0200796,1.6008918,1,66,2,2,4,5,2,1,1,1,2,8,3,2,62,1,2
"ESS1e06_7",1,"6.7","23.11.2023",2166,"ES",0.3912,0.3961941,2.0200796,0.80034363,2,66,1,4,3,5,2,2,2,3,1,88,5,2,56,1,2
"ESS1e06_7",1,"6.7","23.11.2023",2169,"ES",1.1737,1.1886836,2.0200796,2.4012356,1,2,1,2,2,7,2,2,2,1,1,9,3,2,59,1,3
